src_ip,dst_ip,src_port,dst_port,protocol,protocol_name,packet_count,total_bytes,flow_duration,packet_rate,byte_rate,avg_pkt_size,std_pkt_size,min_pkt_size,max_pkt_size,avg_iat,std_iat,burstiness,entropy,is_outbound,suspicious_port,start_time,end_time,label,attack_type
192.168.204.225,39.114.44.27,61917,443,6,TCP,43856,39956559,1042.6157086845826,42.06343682978935,38323.3809611513,911.0853475009121,136.12809999695565,40.0,1500.0,0.023773616122869906,0.0006392192514917245,0.9188294985505507,7.983752118879367,1,1,1708000608.1054523,1701054085.2256644,exfiltration,https_upload
192.168.184.215,194.133.61.246,53135,443,6,TCP,128,1218266,33153.74902669131,0.003860800173668148,36.74594987792187,9517.703125,47.98148452814651,40.0,200.0,259.01366427102585,37.98547325616921,4.138264666413773,7.9113158668860715,1,1,1701081857.5046382,1709776620.1481748,suspicious,slow_exfil
192.168.214.170,211.196.37.218,55312,443,6,TCP,27989,28868550,2865.695350593436,9.766913986235124,10073.837749020258,1031.424845475008,100.06787615541978,40.0,1500.0,0.10238648578346622,0.0041086218186397044,0.9397946396496586,7.980522487619588,1,1,1708798271.893781,1702230909.6537113,exfiltration,https_upload
192.168.181.8,29.207.167.45,56340,3306,6,TCP,132,12550,64.13006940720064,2.058316811757244,195.696030208738,95.07575757575758,229.20454193950545,40.0,1500.0,0.48583385914545935,0.7007364015235846,0.64506760782831,3.9680020477991595,0,0,1702470675.8728073,1708591793.817863,benign,benign
192.168.203.114,73.43.242.31,64618,80,6,TCP,337,147862,52.80803527278665,6.381604584589892,2799.9905551532065,438.75964391691394,37.73020446832004,40.0,1500.0,0.15670040140292774,1.8922164838142184,1.1856753330336431,4.7826080454366995,0,0,1705193252.718522,1700349564.0631013,benign,benign
192.168.57.21,173.150.100.101,57955,443,6,TCP,11,158822,42.658631557877676,0.2578610611330933,3723.0917682981953,14438.363636363636,230.35949117954712,40.0,1500.0,3.878057414352516,0.49304786993785943,0.37435505756926435,4.7885631656712935,0,0,1700370236.2384083,1701506002.0714931,benign,benign
192.168.113.253,68.193.23.28,49420,443,6,TCP,235,158124,2.6081284750940994,90.102923319957,60627.38147678672,672.868085106383,225.69509314717027,40.0,1500.0,0.011098419042953615,0.6651567862887737,0.8031890765325049,6.31471924662,1,0,1706617593.4126196,1700240507.3021345,benign,benign
192.168.214.104,165.141.76.236,52829,80,6,TCP,262,83002,49.788092143084555,5.262302464754942,1667.10545488393,316.80152671755724,190.22293788556382,40.0,1500.0,0.19003088604230747,0.9160126381135045,0.12836557948579483,3.4334990839525568,0,0,1702495481.7593873,1701184896.4124856,benign,benign
192.168.186.86,42.250.99.194,51375,443,6,TCP,35585,22839081,2300.064006299421,15.471308582082807,9929.758883860739,641.817647885345,443.03462936176544,40.0,1500.0,0.06463577367709487,0.001317871781049737,0.42872165739698287,7.9838729423562524,1,1,1701835895.2516754,1704335156.8929646,exfiltration,https_upload
192.168.53.123,20.28.147.141,61440,587,6,TCP,276,199553,17.69667129294715,15.59615339128762,11276.301440911662,723.018115942029,108.94645787661423,40.0,1500.0,0.06411837424980851,0.10256042390919598,1.423289955770502,5.505234952545314,1,0,1701417991.8800945,1704750529.2986445,benign,benign
192.168.172.107,175.113.151.227,60167,22,6,TCP,487,128339,6.226375210734633,78.21565252932133,20612.15324427222,263.5297741273101,73.63851312105453,40.0,1500.0,0.012785164703767215,1.3146758265470433,0.2851574459051207,5.381946568448992,1,0,1701940638.6785214,1707141494.1871383,benign,benign
192.168.54.129,248.46.76.236,52022,443,6,TCP,22,116691,52.74341717180129,0.41711366421973256,2212.4277541574916,5304.136363636364,73.65620377501949,40.0,1500.0,2.397428053263695,0.9560267584505546,1.3243078387584497,6.208432773298725,1,0,1700553920.617153,1700398906.6668458,benign,benign
192.168.0.111,132.86.211.64,51409,80,6,TCP,166,117203,61.173061838574505,2.7136127408179482,1915.9250244703976,706.0421686746988,118.8306605111133,40.0,1500.0,0.36851242071430423,1.9398938342165677,0.342098230873704,4.775165417605751,1,0,1703196655.676271,1702939647.8998456,benign,benign
192.168.163.143,193.190.82.70,58910,4444,6,TCP,2750,2717964,188.35472535826946,14.600111543627195,14430.028207841144,988.3505454545455,156.432099942233,40.0,1500.0,0.06849262740300707,0.06667622429266898,2.6506482625360297,7.965616231434654,1,1,1702448623.6839037,1709172116.395748,exfiltration,covert_high_entropy
192.168.64.196,129.231.33.43,54153,6667,6,TCP,2360,95720,172.5370208084118,13.678223890399652,554.7794876224808,40.559322033898304,80.4089641868975,40.0,1500.0,0.07310890712220838,0.06842268405995283,1.414788486923112,7.962481957301448,1,1,1704598756.9899845,1701150475.5919707,exfiltration,covert_high_entropy
192.168.196.228,44.178.29.194,50579,993,6,TCP,116,25169,93.66379561575695,1.2384721250874169,268.7164216924586,216.97413793103448,123.4709827608179,40.0,1500.0,0.8074465139289393,0.0920393242089177,0.567089051976869,4.340286448948226,1,0,1705075046.1561003,1708226463.1801264,benign,benign
192.168.112.48,134.250.189.12,62594,5432,6,TCP,469,31972,87.40771213991162,5.365659259554602,365.78008069611883,68.17057569296375,227.31232989271172,40.0,1500.0,0.18637038835802053,0.5764218972202598,0.26498146126816347,6.068373485630961,1,0,1705028749.3698034,1705052812.4655433,benign,benign
192.168.171.105,216.133.89.198,63132,587,6,TCP,201,151977,107.47722941722978,1.870163578740126,1414.0390557521798,756.1044776119403,96.6936588244826,40.0,1500.0,0.5347125841653223,1.1810501815154149,0.6557160948469677,3.8318042717620906,0,0,1708865575.6217186,1701876024.1345751,benign,benign
192.168.147.18,64.114.111.21,64840,993,6,TCP,93,75079,101.5862863548254,0.9154778990066158,739.0662922528785,807.3010752688172,157.67069402564996,40.0,1500.0,1.0923256597293054,0.9395095738680206,1.1447833389004327,4.410670739345949,1,0,1704274239.498808,1703369544.6727338,benign,benign
192.168.47.20,107.100.199.176,50111,993,6,TCP,284,118466,100.89816167106592,2.814719270365471,1174.114553109563,417.13380281690144,240.59935913063623,40.0,1500.0,0.35527521715164057,1.0020124305900278,0.8864688299275143,3.6131407566974048,0,0,1700561673.8895772,1702497783.6739287,benign,benign
192.168.186.116,181.186.41.112,61438,443,6,TCP,216,169803,18.41531710993026,11.729366304722731,9220.748086300158,786.125,251.43037198211135,40.0,1500.0,0.08525609773115861,1.986676056325573,0.5515354412117954,4.511892607301469,1,0,1709019544.6372838,1708060512.2901707,benign,benign
192.168.121.70,152.82.171.138,50326,53,17,UDP,11,1795,17.836886834343055,0.616699545282793,100.63415307114668,163.1818181818182,14.732821517910118,60.0,512.0,1.6215351667584594,0.19919452929127437,3.576961783197557,7.90577098214233,1,1,1701983300.4522622,1706107498.6788647,exfiltration,dns_tunneling
192.168.125.6,224.70.196.193,57774,8080,6,TCP,204,97580,79.68261887169481,2.5601568182451606,1224.6083447272686,478.3333333333333,285.5154151458915,40.0,1500.0,0.39060107290046475,0.8493062135805528,1.2033020986233485,4.328570378352635,1,0,1702857924.771106,1703380908.556414,benign,benign
192.168.113.113,144.214.151.135,60238,31337,6,TCP,2232,1659147,632.0845362884957,3.5311732400636866,2624.88149091933,743.3454301075269,213.39720194331318,40.0,1500.0,0.2831919965450249,0.09078368151138254,1.8713307835852333,7.965591843375896,1,1,1703144997.7048135,1704789001.4359488,exfiltration,covert_high_entropy
192.168.81.198,251.243.77.25,52790,8080,6,TCP,54,141175,3.2364879408276415,16.684752419065404,43619.8133844733,2614.3518518518517,67.06324881477222,40.0,1500.0,0.059934961867178546,0.7483319567021772,0.9481884534642089,3.671509033065644,1,0,1703645762.4774306,1706259711.0109682,benign,benign
192.168.95.55,48.150.2.172,50520,443,6,TCP,22986,29637981,3071.680808737841,7.483199404903333,9648.782814832346,1289.3927173061863,186.44722895168587,40.0,1500.0,0.1336326811423406,0.0052914685048083806,0.6681114528642814,7.981798495378244,1,1,1702278024.2587993,1700254969.761725,exfiltration,https_upload
192.168.9.143,77.4.232.176,58713,22,6,TCP,124,118907,72.77086057691005,1.7039787494191705,1633.9919448160103,958.9274193548387,215.38081948431983,40.0,1500.0,0.5868617788460488,1.3523543514508236,0.6492036712388559,3.8341643823547784,1,0,1701070207.632662,1704588124.2270093,benign,benign
192.168.110.226,227.46.247.67,49999,25,6,TCP,35,179734,58.082160065881745,0.6025946686607387,3094.478576487692,5135.257142857143,240.7664501586554,40.0,1500.0,1.6594902875966213,1.2917873993251359,0.46601076143227116,3.689426318885638,1,0,1701286431.9168348,1700694119.133855,benign,benign
192.168.85.135,188.21.114.13,55142,443,6,TCP,8319,38260043,2503.9902304508596,3.3222973072471254,15279.629502831978,4599.115638898906,54.33141137829293,40.0,1500.0,0.3009965417058372,0.0008422237020330323,0.7758362398584008,7.9832063902877355,1,1,1700720563.3169775,1701166537.1065526,exfiltration,https_upload
192.168.129.129,252.201.117.96,64364,443,6,TCP,579,1881008,83150.04911549737,0.0069633151893362735,22.621850738623564,3248.718480138169,9.237789565498197,40.0,200.0,143.60975667616125,26.902231319933495,2.307748486530888,7.914064220535594,1,1,1700730570.4999058,1709476612.6209211,suspicious,slow_exfil
192.168.174.110,217.154.155.195,59222,3306,6,TCP,299,169259,89.2671986166086,3.3494946030979134,1896.094003430601,566.0836120401337,71.7260509977726,40.0,1500.0,0.2985525037344769,0.48518356178497096,0.7646503044133466,3.966630333296324,1,0,1706880777.3648539,1703085606.8459592,benign,benign
192.168.238.10,168.161.34.230,55776,22,6,TCP,28,182824,35.498826168290314,0.7887584752030838,5150.14212394745,6529.428571428572,198.53787379643254,40.0,1500.0,1.2678152202960826,1.8998959910877375,0.2059232476750942,6.0935333338414255,1,0,1703592783.4599624,1700087182.1627321,benign,benign
192.168.55.9,24.14.53.176,61835,443,6,TCP,166,78326,65.50404495927727,2.5341946455856172,1195.7429506634883,471.8433734939759,141.85963125156175,40.0,1500.0,0.3946026804775739,0.2949751900438836,1.2453164947410944,3.9366380018176192,1,0,1702614358.9697373,1709956264.9025233,benign,benign
192.168.84.62,41.187.67.165,49946,53,17,UDP,34,1135,26.800240410861253,1.2686453359657521,42.35036636238613,33.38235294117647,14.646160622894287,60.0,512.0,0.788242365025331,0.05862117043433507,2.6594288263413732,7.820523056303991,1,1,1707992244.6220217,1700476328.6359184,exfiltration,dns_tunneling
192.168.199.22,97.215.188.4,50687,3306,6,TCP,396,163109,72.79469984235004,5.439956492129357,2240.6713724109277,411.89141414141415,293.7959819266068,40.0,1500.0,0.18382499960189405,1.8967991742340642,1.33251604868401,4.7843585741527805,0,0,1705110561.2050142,1704979493.7514293,benign,benign
192.168.131.251,56.15.49.81,52514,25,6,TCP,7,95853,1.7455491110907202,4.0101994011649404,54912.806171409,13693.285714285714,120.02191707050115,40.0,1500.0,0.24936415872724574,1.3698770559662483,0.44684131815615036,3.99604254145068,0,0,1704602693.4413605,1706448636.2884326,benign,benign
192.168.62.10,238.19.225.1,61887,8080,6,TCP,266,107066,29.816284399839525,8.921299395756758,3590.856545511628,402.50375939849624,160.12184117344142,40.0,1500.0,0.11209129473623881,0.981725223108232,0.8416439326554971,3.5643892199817344,0,0,1704345630.846977,1701317574.2167654,benign,benign
192.168.166.27,41.10.233.250,54036,80,6,TCP,187,43985,13.904235185813604,13.44913959674638,3163.424626539516,235.2139037433155,164.76836147889045,40.0,1500.0,0.0743541988546182,0.510554887867721,0.1107621386886712,3.9924314096027933,0,0,1707507241.8540819,1707237533.6632862,benign,benign
192.168.210.193,251.146.73.219,53490,3306,6,TCP,126,85832,23.81397176415055,5.2910115644665305,3604.2706714388196,681.2063492063492,265.6689941604303,40.0,1500.0,0.18899977590595676,1.459091508739009,1.2182497588664651,5.508179648545596,0,0,1706645797.0952733,1708463433.8290827,benign,benign
192.168.210.34,110.32.144.235,50476,3306,6,TCP,432,138913,85.85170148260005,5.03193288589109,1618.0576226337707,321.5578703703704,97.27512061647252,40.0,1500.0,0.1987307904689816,0.9776795066577152,1.0280098978690153,5.586444013704396,0,0,1709556232.5704696,1702864523.528626,benign,benign
192.168.38.208,85.192.15.198,65496,31337,6,TCP,4516,1772498,522.9090834770839,8.636300539992265,3389.686765840392,392.4929140832595,61.94920489751182,40.0,1500.0,0.11579031963620104,0.03214572617708814,2.4218266872672887,7.96545122047179,1,1,1702161576.06395,1705634411.6061482,exfiltration,covert_high_entropy
192.168.239.97,69.194.218.166,57690,53,17,UDP,45,2796,17.18048328044669,2.6192511156665206,162.74280265341315,62.13333333333333,25.191585833801078,60.0,512.0,0.3817885173432598,0.3351420137235605,3.5110666559706987,7.931041628102125,1,1,1703443854.571725,1709846063.61102,exfiltration,dns_tunneling
192.168.213.160,91.243.185.5,58718,443,6,TCP,30488,48914223,674.2752017046985,45.21595918538962,72543.41087487031,1604.3762463920232,109.31885578695062,40.0,1500.0,0.02211608507296964,0.007040232740702614,0.4159303887650295,7.98192052384085,1,1,1708977694.8443644,1704890582.79461,exfiltration,https_upload
192.168.224.157,120.118.83.222,56294,443,6,TCP,575,1142154,52524.73925026491,0.010947222360501295,21.7450674920626,1986.3547826086956,46.82107715492526,40.0,200.0,91.34737260915637,34.70915290056227,3.7719151721795408,7.901680448416018,1,1,1704804820.0388584,1705550919.2749794,suspicious,slow_exfil
192.168.53.37,234.52.60.106,57527,4444,6,TCP,1520,2998054,484.2261175532151,3.1390293602512185,6191.433901064873,1972.403947368421,128.88664582177918,40.0,1500.0,0.3185698141797468,0.045583773472933874,2.522321710185535,7.961233136694578,1,1,1701981490.7682364,1709723733.5178747,exfiltration,covert_high_entropy
192.168.41.253,236.237.211.146,59766,25,6,TCP,94,98014,119.11828882199939,0.7891315509112619,822.8291471384725,1042.7021276595744,217.49296906936056,40.0,1500.0,1.2672158385319083,0.2692770477840232,0.11352827526434753,5.097822887027516,0,0,1700895189.263383,1703577602.122544,benign,benign
192.168.82.131,7.28.2.216,63104,22,6,TCP,305,65384,52.19174968903053,5.843835506900121,1252.7650517480577,214.37377049180327,23.462972985510433,40.0,1500.0,0.17112049078370667,1.0500655055165027,0.9609828681295031,5.072010106071046,0,0,1708957308.3826516,1701900999.9878025,benign,benign
192.168.184.6,200.61.201.240,60020,22,6,TCP,198,159689,105.6506343180542,1.8741013840383975,1511.4816965439782,806.510101010101,279.49605341206194,40.0,1500.0,0.533589062212395,1.606703801804606,0.40645813044273593,3.1260985421601344,0,0,1703499232.2243638,1705049130.4711974,benign,benign
192.168.109.100,209.49.229.110,53611,8443,6,TCP,1809,1194652,247.23586820426067,7.316899498196779,4832.033509850624,660.3935876174683,51.460009986311725,40.0,1500.0,0.13666991056067476,0.04627697653254946,2.400546008114011,7.968831395338223,1,1,1704950920.142762,1704159155.071573,exfiltration,covert_high_entropy
192.168.49.235,28.128.66.46,63875,53,17,UDP,35,4773,8.302548743277057,4.215572962259458,574.8837071104111,136.37142857142857,24.175540463661573,60.0,512.0,0.2372156783793445,0.29196086434359503,2.9029915037958123,7.958993583324382,1,1,1700414179.2956707,1704198436.4149015,exfiltration,dns_tunneling
192.168.96.167,2.237.252.20,50731,993,6,TCP,419,69911,57.503661384137395,7.286492545248306,1215.7660628421345,166.85202863961814,62.233221013555685,40.0,1500.0,0.13724024196691503,1.4028605876938098,0.3573984521407837,3.47200044076528,1,0,1706000135.548873,1702376289.68167,benign,benign
192.168.206.5,153.133.86.208,52604,443,6,TCP,43725,5393491,2160.418471571107,20.239134489626053,2496.5029094931438,123.35028016009149,275.43396777868406,40.0,1500.0,0.04940922748018541,0.008741960106821066,0.9100708050064128,7.981850234978493,1,1,1704540364.5540252,1702941033.1998646,exfiltration,https_upload
192.168.155.88,116.146.123.200,63082,443,6,TCP,27422,6840357,957.481035581868,28.639731734566894,7144.117476794792,249.44777915542267,375.87551137065884,40.0,1500.0,0.03491652817379724,0.008436788550549015,0.6132212275734694,7.977424082106078,1,1,1701703236.6452012,1703282789.1234467,exfiltration,https_upload
192.168.107.85,225.96.94.61,59916,53,17,UDP,58,5159,5.356225741210668,10.828520454944503,963.1782246044602,88.94827586206897,22.911548768254253,60.0,512.0,0.092348719676046,0.05255752292519196,3.1965491389111818,7.961998882126691,1,1,1703681786.8846822,1707763350.1554337,exfiltration,dns_tunneling
192.168.28.97,83.182.182.19,58781,443,6,TCP,145,91037,75.78301991049005,1.9133573743994963,1201.2849330565996,627.8413793103448,123.48373674049904,40.0,1500.0,0.5226415166240693,1.4317828743914858,0.3789141810989809,4.073429692755533,0,0,1709474129.9369047,1709977619.6975477,benign,benign
192.168.142.8,200.113.68.240,63231,8080,6,TCP,85,1166,7.339384148988374,11.581353186386353,158.86891547442926,13.717647058823529,274.44731276681387,40.0,1500.0,0.08634569587045146,0.8185994876125118,0.5853605527427433,5.670297281922448,0,0,1701073828.0259902,1703580913.8014894,benign,benign
192.168.60.108,246.114.117.224,59570,5432,6,TCP,327,22587,64.36301006894321,5.080557911286778,350.93138086310233,69.07339449541284,239.21984782021605,40.0,1500.0,0.1968287769692453,0.4837366321829662,1.3102305347002996,5.899739318937705,1,0,1707758308.0351524,1701121049.4722304,benign,benign
192.168.192.99,204.52.63.134,58258,993,6,TCP,299,122446,95.07457775207658,3.1448995837740585,1287.8942288789244,409.5183946488294,96.2494681371382,40.0,1500.0,0.31797517642834977,0.6602409737234535,1.404722116921995,6.1238952317828055,1,0,1709745904.1325111,1704169180.8039818,benign,benign
